,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
18000,2020-06-30 05:00:00+00:00,0.68827,0.68829,0.68827,0.68828,-1,-1.0,-1,0.6883,0.6883,0.6883,0.6883,-1,-1.0,-1
21600,2020-06-30 06:00:00+00:00,0.68617,0.68617,0.68613,0.68617,-1,-1.0,-1,0.6862,0.6862,0.68616,0.6862,-1,-1.0,-1
25200,2020-06-30 07:00:00+00:00,0.68568,0.68573,0.68568,0.68573,-1,-1.0,-1,0.68572,0.68574,0.68572,0.68574,-1,-1.0,-1
28800,2020-06-30 08:00:00+00:00,0.68567,0.68567,0.68564,0.68566,-1,-1.0,-1,0.68568,0.68569,0.68566,0.68569,-1,-1.0,-1
32400,2020-06-30 09:00:00+00:00,0.68486,0.68488,0.68486,0.68488,-1,-1.0,-1,0.68489,0.68492,0.68489,0.68492,-1,-1.0,-1
36000,2020-06-30 10:00:00+00:00,0.68426,0.68426,0.68418,0.68418,-1,-1.0,-1,0.68427,0.68427,0.68419,0.68419,-1,-1.0,-1
39600,2020-06-30 11:00:00+00:00,0.68477,0.68477,0.68473,0.68476,-1,-1.0,-1,0.68479,0.6848,0.68474,0.68479,-1,-1.0,-1
43200,2020-06-30 12:00:00+00:00,0.68508,0.68512,0.68506,0.68511,-1,-1.0,-1,0.68511,0.68513,0.68508,0.68513,-1,-1.0,-1
46800,2020-06-30 13:00:00+00:00,0.68626,0.68629,0.68626,0.68629,-1,-1.0,-1,0.68628,0.6863,0.68628,0.6863,-1,-1.0,-1
50400,2020-06-30 14:00:00+00:00,0.68682,0.68687,0.68681,0.68687,-1,-1.0,-1,0.68685,0.68689,0.68683,0.68689,-1,-1.0,-1
54000,2020-06-30 15:00:00+00:00,0.6887,0.68872,0.68869,0.68871,-1,-1.0,-1,0.68871,0.68874,0.6887,0.68874,-1,-1.0,-1
57600,2020-06-30 16:00:00+00:00,0.68913,0.68915,0.68911,0.68911,-1,-1.0,-1,0.68915,0.68916,0.68913,0.68913,-1,-1.0,-1
61200,2020-06-30 17:00:00+00:00,0.68898,0.689,0.68898,0.689,-1,-1.0,-1,0.68901,0.68903,0.68901,0.68903,-1,-1.0,-1
64800,2020-06-30 18:00:00+00:00,0.68915,0.68918,0.68915,0.68918,-1,-1.0,-1,0.68919,0.6892,0.68919,0.6892,-1,-1.0,-1
68400,2020-06-30 19:00:00+00:00,0.68978,0.68978,0.68971,0.68972,-1,-1.0,-1,0.68979,0.68979,0.68973,0.68974,-1,-1.0,-1
72000,2020-06-30 20:00:00+00:00,0.68994,0.69008,0.68994,0.69008,-1,-1.0,-1,0.68995,0.69009,0.68995,0.69009,-1,-1.0,-1
78300,2020-06-30 22:00:00+00:00,0.69014,0.69018,0.69014,0.69018,-1,-1.0,-1,0.69035,0.69037,0.69032,0.69037,-1,-1.0,-1
81900,2020-06-30 23:00:00+00:00,0.69014,0.69016,0.69013,0.69014,-1,-1.0,-1,0.69017,0.69021,0.69017,0.69018,-1,-1.0,-1
0,2020-07-01 00:00:00+00:00,0.68997,0.69004,0.68993,0.69004,-1,-1.0,-1,0.68998,0.69005,0.68998,0.69005,-1,-1.0,-1
3600,2020-07-01 01:00:00+00:00,0.69083,0.69083,0.69082,0.69082,-1,-1.0,-1,0.69085,0.69086,0.69085,0.69085,-1,-1.0,-1
7200,2020-07-01 02:00:00+00:00,0.69092,0.69093,0.69091,0.69092,-1,-1.0,-1,0.69094,0.69095,0.69094,0.69095,-1,-1.0,-1
10800,2020-07-01 03:00:00+00:00,0.69101,0.69101,0.69101,0.69101,-1,-1.0,-1,0.69103,0.69104,0.69103,0.69104,-1,-1.0,-1
14400,2020-07-01 04:00:00+00:00,0.68979,0.68981,0.68979,0.68981,-1,-1.0,-1,0.6898,0.68984,0.6898,0.68983,-1,-1.0,-1
18000,2020-07-01 05:00:00+00:00,0.68907,0.68907,0.68905,0.68906,-1,-1.0,-1,0.68909,0.68909,0.68906,0.68908,-1,-1.0,-1
21600,2020-07-01 06:00:00+00:00,0.68945,0.68945,0.68937,0.68937,-1,-1.0,-1,0.68947,0.68947,0.6894,0.6894,-1,-1.0,-1
25200,2020-07-01 07:00:00+00:00,0.6908,0.69083,0.69079,0.69083,-1,-1.0,-1,0.69082,0.69084,0.69081,0.69084,-1,-1.0,-1
28800,2020-07-01 08:00:00+00:00,0.69084,0.69084,0.6908,0.6908,-1,-1.0,-1,0.69087,0.69087,0.69082,0.69084,-1,-1.0,-1
32400,2020-07-01 09:00:00+00:00,0.69131,0.69131,0.69129,0.6913,-1,-1.0,-1,0.69132,0.69133,0.6913,0.69131,-1,-1.0,-1
36000,2020-07-01 10:00:00+00:00,0.68958,0.68958,0.68957,0.68957,-1,-1.0,-1,0.6896,0.6896,0.68958,0.68958,-1,-1.0,-1
39600,2020-07-01 11:00:00+00:00,0.6893,0.6893,0.68927,0.68927,-1,-1.0,-1,0.68931,0.68932,0.6893,0.6893,-1,-1.0,-1
43200,2020-07-01 12:00:00+00:00,0.6885,0.68856,0.68849,0.68856,-1,-1.0,-1,0.68851,0.68858,0.6885,0.68858,-1,-1.0,-1
46800,2020-07-01 13:00:00+00:00,0.69087,0.69087,0.69087,0.69087,-1,-1.0,-1,0.69089,0.69089,0.69089,0.69089,-1,-1.0,-1
50400,2020-07-01 14:00:00+00:00,0.69212,0.69222,0.69205,0.69221,-1,-1.0,-1,0.69216,0.69226,0.69216,0.69224,-1,-1.0,-1
54000,2020-07-01 15:00:00+00:00,0.69242,0.69247,0.69242,0.69245,-1,-1.0,-1,0.69244,0.69249,0.69243,0.69246,-1,-1.0,-1
57600,2020-07-01 16:00:00+00:00,0.69163,0.69163,0.69163,0.69163,-1,-1.0,-1,0.69165,0.69165,0.69164,0.69165,-1,-1.0,-1
61200,2020-07-01 17:00:00+00:00,0.69185,0.69185,0.69185,0.69185,-1,-1.0,-1,0.69188,0.6919,0.69188,0.69189,-1,-1.0,-1
64800,2020-07-01 18:00:00+00:00,0.69131,0.69131,0.69122,0.69122,-1,-1.0,-1,0.69136,0.69137,0.69129,0.69129,-1,-1.0,-1
68400,2020-07-01 19:00:00+00:00,0.69141,0.69142,0.6914,0.6914,-1,-1.0,-1,0.69144,0.69144,0.69141,0.69144,-1,-1.0,-1
72000,2020-07-01 20:00:00+00:00,0.69152,0.69153,0.69152,0.69153,-1,-1.0,-1,0.69156,0.69157,0.69155,0.69156,-1,-1.0,-1
78300,2020-07-01 22:00:00+00:00,0.69118,0.69129,0.69114,0.69129,-1,-1.0,-1,0.69136,0.69137,0.6912,0.69137,-1,-1.0,-1
81900,2020-07-01 23:00:00+00:00,0.69173,0.69173,0.69173,0.69173,-1,-1.0,-1,0.69176,0.69176,0.69176,0.69176,-1,-1.0,-1
0,2020-07-02 00:00:00+00:00,0.69111,0.69112,0.69096,0.69102,-1,-1.0,-1,0.69114,0.69115,0.69097,0.69103,-1,-1.0,-1
3600,2020-07-02 01:00:00+00:00,0.69142,0.69143,0.69141,0.69141,-1,-1.0,-1,0.69146,0.69146,0.69146,0.69146,-1,-1.0,-1
7200,2020-07-02 02:00:00+00:00,0.69072,0.69073,0.69072,0.69072,-1,-1.0,-1,0.69074,0.69076,0.69073,0.69074,-1,-1.0,-1
10800,2020-07-02 03:00:00+00:00,0.69184,0.69187,0.69181,0.69187,-1,-1.0,-1,0.69187,0.69189,0.69184,0.69189,-1,-1.0,-1
14400,2020-07-02 04:00:00+00:00,0.69181,0.69181,0.69181,0.69181,-1,-1.0,-1,0.69184,0.69184,0.69183,0.69183,-1,-1.0,-1
18000,2020-07-02 05:00:00+00:00,0.69212,0.69212,0.6921,0.6921,-1,-1.0,-1,0.69215,0.69215,0.69213,0.69214,-1,-1.0,-1
21600,2020-07-02 06:00:00+00:00,0.69229,0.69229,0.69219,0.69219,-1,-1.0,-1,0.6923,0.6923,0.6922,0.6922,-1,-1.0,-1
25200,2020-07-02 07:00:00+00:00,0.69236,0.69236,0.69231,0.69233,-1,-1.0,-1,0.69238,0.69238,0.69232,0.69234,-1,-1.0,-1
28800,2020-07-02 08:00:00+00:00,0.69309,0.69312,0.69309,0.6931,-1,-1.0,-1,0.6931,0.69313,0.6931,0.69311,-1,-1.0,-1
32400,2020-07-02 09:00:00+00:00,0.69315,0.69318,0.69315,0.69316,-1,-1.0,-1,0.69317,0.69319,0.69317,0.69318,-1,-1.0,-1
36000,2020-07-02 10:00:00+00:00,0.69287,0.69287,0.69286,0.69286,-1,-1.0,-1,0.6929,0.6929,0.6929,0.6929,-1,-1.0,-1
39600,2020-07-02 11:00:00+00:00,0.69214,0.69214,0.69211,0.69211,-1,-1.0,-1,0.69218,0.69218,0.69212,0.69212,-1,-1.0,-1
43200,2020-07-02 12:00:00+00:00,0.69299,0.69304,0.69299,0.69301,-1,-1.0,-1,0.69301,0.69305,0.69301,0.69304,-1,-1.0,-1
46800,2020-07-02 13:00:00+00:00,0.69214,0.69225,0.69214,0.69222,-1,-1.0,-1,0.69218,0.69227,0.69217,0.69226,-1,-1.0,-1
50400,2020-07-02 14:00:00+00:00,0.69451,0.69454,0.69451,0.69452,-1,-1.0,-1,0.69458,0.69459,0.69455,0.69458,-1,-1.0,-1
54000,2020-07-02 15:00:00+00:00,0.69107,0.69108,0.69103,0.69107,-1,-1.0,-1,0.69108,0.69109,0.69105,0.69109,-1,-1.0,-1
57600,2020-07-02 16:00:00+00:00,0.69191,0.69191,0.6919,0.69191,-1,-1.0,-1,0.69195,0.69195,0.69193,0.69194,-1,-1.0,-1
61200,2020-07-02 17:00:00+00:00,0.69181,0.69181,0.6918,0.6918,-1,-1.0,-1,0.69183,0.69183,0.69183,0.69183,-1,-1.0,-1
64800,2020-07-02 18:00:00+00:00,0.69199,0.69199,0.69197,0.69197,-1,-1.0,-1,0.69202,0.69202,0.692,0.692,-1,-1.0,-1
68400,2020-07-02 19:00:00+00:00,0.69229,0.69232,0.69229,0.69232,-1,-1.0,-1,0.69232,0.69236,0.69231,0.69236,-1,-1.0,-1
72000,2020-07-02 20:00:00+00:00,0.69213,0.69215,0.69213,0.69214,-1,-1.0,-1,0.69215,0.69217,0.69215,0.69215,-1,-1.0,-1
78300,2020-07-02 22:00:00+00:00,0.69235,0.69236,0.69233,0.69233,-1,-1.0,-1,0.69246,0.69246,0.69242,0.69242,-1,-1.0,-1
81900,2020-07-02 23:00:00+00:00,0.69249,0.69249,0.69248,0.69248,-1,-1.0,-1,0.69254,0.69254,0.69254,0.69254,-1,-1.0,-1
0,2020-07-03 00:00:00+00:00,0.69188,0.69193,0.69186,0.69186,-1,-1.0,-1,0.6919,0.69196,0.6919,0.6919,-1,-1.0,-1
3600,2020-07-03 01:00:00+00:00,0.69206,0.69208,0.69204,0.69208,-1,-1.0,-1,0.69209,0.69209,0.69206,0.69209,-1,-1.0,-1
7200,2020-07-03 02:00:00+00:00,0.69207,0.69207,0.69207,0.69207,-1,-1.0,-1,0.69209,0.6921,0.69209,0.6921,-1,-1.0,-1
10800,2020-07-03 03:00:00+00:00,0.69259,0.69261,0.69258,0.69261,-1,-1.0,-1,0.69262,0.69264,0.69262,0.69262,-1,-1.0,-1
14400,2020-07-03 04:00:00+00:00,0.69303,0.69304,0.69302,0.69303,-1,-1.0,-1,0.69305,0.69307,0.69304,0.69306,-1,-1.0,-1
18000,2020-07-03 05:00:00+00:00,0.69257,0.69258,0.69255,0.69257,-1,-1.0,-1,0.69262,0.69262,0.69258,0.69262,-1,-1.0,-1
21600,2020-07-03 06:00:00+00:00,0.693,0.69301,0.69298,0.693,-1,-1.0,-1,0.69302,0.69302,0.693,0.69302,-1,-1.0,-1
25200,2020-07-03 07:00:00+00:00,0.69385,0.69389,0.69384,0.69389,-1,-1.0,-1,0.69387,0.6939,0.69386,0.6939,-1,-1.0,-1
28800,2020-07-03 08:00:00+00:00,0.69389,0.69389,0.69389,0.69389,-1,-1.0,-1,0.69391,0.69392,0.6939,0.6939,-1,-1.0,-1
32400,2020-07-03 09:00:00+00:00,0.69357,0.69357,0.69357,0.69357,-1,-1.0,-1,0.69359,0.69359,0.69359,0.69359,-1,-1.0,-1
36000,2020-07-03 10:00:00+00:00,0.6934,0.6934,0.6934,0.6934,-1,-1.0,-1,0.69343,0.69343,0.69342,0.69343,-1,-1.0,-1
39600,2020-07-03 11:00:00+00:00,0.69385,0.69385,0.69385,0.69385,-1,-1.0,-1,0.69386,0.69386,0.69386,0.69386,-1,-1.0,-1
43200,2020-07-03 12:00:00+00:00,0.69359,0.69361,0.69359,0.69359,-1,-1.0,-1,0.6936,0.69363,0.6936,0.69362,-1,-1.0,-1
46800,2020-07-03 13:00:00+00:00,0.69391,0.69393,0.69391,0.69393,-1,-1.0,-1,0.69395,0.69396,0.69395,0.69396,-1,-1.0,-1
50400,2020-07-03 14:00:00+00:00,0.69407,0.69407,0.69401,0.69401,-1,-1.0,-1,0.69411,0.69412,0.69403,0.69403,-1,-1.0,-1
54000,2020-07-03 15:00:00+00:00,0.69371,0.69372,0.69369,0.69371,-1,-1.0,-1,0.69373,0.69373,0.69372,0.69372,-1,-1.0,-1
57600,2020-07-03 16:00:00+00:00,0.69402,0.69402,0.69402,0.69402,-1,-1.0,-1,0.69403,0.69404,0.69403,0.69404,-1,-1.0,-1
61200,2020-07-03 17:00:00+00:00,0.69409,0.69409,0.69408,0.69408,-1,-1.0,-1,0.69412,0.69413,0.69412,0.69413,-1,-1.0,-1
64800,2020-07-03 18:00:00+00:00,0.69408,0.69415,0.69408,0.69415,-1,-1.0,-1,0.69416,0.69417,0.69416,0.69417,-1,-1.0,-1
68400,2020-07-03 19:00:00+00:00,0.6943,0.6943,0.6943,0.6943,-1,-1.0,-1,0.69434,0.69434,0.69434,0.69434,-1,-1.0,-1
72000,2020-07-03 20:00:00+00:00,0.69426,0.69428,0.69426,0.69428,-1,-1.0,-1,0.69436,0.69438,0.69436,0.69438,-1,-1.0,-1
0,2020-07-06 00:00:00+00:00,0.6948,0.6948,0.6948,0.6948,-1,-1.0,-1,0.69484,0.69484,0.69483,0.69483,-1,-1.0,-1
3600,2020-07-06 01:00:00+00:00,0.69528,0.69544,0.69528,0.69544,-1,-1.0,-1,0.69532,0.69545,0.69532,0.69545,-1,-1.0,-1
7200,2020-07-06 02:00:00+00:00,0.69558,0.69559,0.69558,0.69558,-1,-1.0,-1,0.6956,0.69562,0.6956,0.69562,-1,-1.0,-1
10800,2020-07-06 03:00:00+00:00,0.69597,0.696,0.69595,0.69598,-1,-1.0,-1,0.69598,0.69602,0.69598,0.69599,-1,-1.0,-1
14400,2020-07-06 04:00:00+00:00,0.69646,0.69647,0.69645,0.69646,-1,-1.0,-1,0.69648,0.69648,0.69647,0.69647,-1,-1.0,-1
18000,2020-07-06 05:00:00+00:00,0.69629,0.6963,0.69628,0.69628,-1,-1.0,-1,0.69632,0.69632,0.69631,0.69631,-1,-1.0,-1
21600,2020-07-06 06:00:00+00:00,0.69718,0.69718,0.69712,0.69715,-1,-1.0,-1,0.6972,0.6972,0.69714,0.69716,-1,-1.0,-1
25200,2020-07-06 07:00:00+00:00,0.69754,0.69765,0.69753,0.6976,-1,-1.0,-1,0.69756,0.69767,0.69756,0.69761,-1,-1.0,-1
28800,2020-07-06 08:00:00+00:00,0.69706,0.69706,0.69705,0.69705,-1,-1.0,-1,0.69709,0.69709,0.69707,0.69708,-1,-1.0,-1
32400,2020-07-06 09:00:00+00:00,0.69626,0.69626,0.69626,0.69626,-1,-1.0,-1,0.69628,0.69629,0.69628,0.69629,-1,-1.0,-1
36000,2020-07-06 10:00:00+00:00,0.69649,0.69649,0.69649,0.69649,-1,-1.0,-1,0.69651,0.69651,0.6965,0.6965,-1,-1.0,-1
39600,2020-07-06 11:00:00+00:00,0.69543,0.69543,0.69538,0.69538,-1,-1.0,-1,0.69545,0.69545,0.69539,0.69539,-1,-1.0,-1
43200,2020-07-06 12:00:00+00:00,0.69755,0.69755,0.69755,0.69755,-1,-1.0,-1,0.69756,0.69757,0.69756,0.69757,-1,-1.0,-1
46800,2020-07-06 13:00:00+00:00,0.69801,0.69802,0.698,0.69801,-1,-1.0,-1,0.69803,0.69803,0.69802,0.69803,-1,-1.0,-1
50400,2020-07-06 14:00:00+00:00,0.69804,0.69821,0.69804,0.69812,-1,-1.0,-1,0.6981,0.69829,0.6981,0.6982,-1,-1.0,-1
54000,2020-07-06 15:00:00+00:00,0.69856,0.69861,0.69856,0.69857,-1,-1.0,-1,0.69858,0.69862,0.69858,0.69859,-1,-1.0,-1
57600,2020-07-06 16:00:00+00:00,0.69722,0.69722,0.69717,0.69719,-1,-1.0,-1,0.69726,0.69726,0.6972,0.6972,-1,-1.0,-1
61200,2020-07-06 17:00:00+00:00,0.69753,0.69753,0.69751,0.69751,-1,-1.0,-1,0.69756,0.69756,0.69753,0.69754,-1,-1.0,-1
64800,2020-07-06 18:00:00+00:00,0.69786,0.69786,0.69786,0.69786,-1,-1.0,-1,0.69787,0.69787,0.69787,0.69787,-1,-1.0,-1
68400,2020-07-06 19:00:00+00:00,0.69765,0.69765,0.69757,0.69757,-1,-1.0,-1,0.69766,0.69766,0.69758,0.69758,-1,-1.0,-1
72000,2020-07-06 20:00:00+00:00,0.69728,0.69729,0.69728,0.69728,-1,-1.0,-1,0.69729,0.6973,0.69729,0.6973,-1,-1.0,-1
78300,2020-07-06 22:00:00+00:00,0.69745,0.69761,0.69741,0.6976,-1,-1.0,-1,0.69768,0.69775,0.69761,0.69775,-1,-1.0,-1
81900,2020-07-06 23:00:00+00:00,0.69752,0.69755,0.69752,0.69752,-1,-1.0,-1,0.69757,0.69757,0.69755,0.69755,-1,-1.0,-1
0,2020-07-07 00:00:00+00:00,0.69746,0.69747,0.69743,0.69743,-1,-1.0,-1,0.69748,0.69751,0.69746,0.69746,-1,-1.0,-1
3600,2020-07-07 01:00:00+00:00,0.69886,0.69886,0.69886,0.69886,-1,-1.0,-1,0.69888,0.6989,0.69888,0.6989,-1,-1.0,-1
7200,2020-07-07 02:00:00+00:00,0.69708,0.69708,0.69699,0.69702,-1,-1.0,-1,0.69711,0.69711,0.69701,0.69703,-1,-1.0,-1
10800,2020-07-07 03:00:00+00:00,0.69584,0.6959,0.69583,0.6959,-1,-1.0,-1,0.69588,0.69591,0.69585,0.69591,-1,-1.0,-1
14400,2020-07-07 04:00:00+00:00,0.69653,0.69653,0.69647,0.69647,-1,-1.0,-1,0.69656,0.69656,0.6965,0.6965,-1,-1.0,-1
18000,2020-07-07 05:00:00+00:00,0.69683,0.69683,0.69681,0.69681,-1,-1.0,-1,0.69685,0.69685,0.69682,0.69682,-1,-1.0,-1
21600,2020-07-07 06:00:00+00:00,0.69571,0.69573,0.69571,0.69572,-1,-1.0,-1,0.69573,0.69575,0.69573,0.69573,-1,-1.0,-1
25200,2020-07-07 07:00:00+00:00,0.69434,0.69439,0.69434,0.69438,-1,-1.0,-1,0.69435,0.6944,0.69435,0.69439,-1,-1.0,-1
28800,2020-07-07 08:00:00+00:00,0.69449,0.69455,0.69448,0.69455,-1,-1.0,-1,0.6945,0.69457,0.69449,0.69456,-1,-1.0,-1
32400,2020-07-07 09:00:00+00:00,0.69257,0.69257,0.69252,0.69256,-1,-1.0,-1,0.69259,0.69259,0.69254,0.69259,-1,-1.0,-1
36000,2020-07-07 10:00:00+00:00,0.69296,0.69296,0.69296,0.69296,-1,-1.0,-1,0.69299,0.69299,0.69297,0.69297,-1,-1.0,-1
39600,2020-07-07 11:00:00+00:00,0.69293,0.69294,0.69293,0.69294,-1,-1.0,-1,0.69298,0.69299,0.69298,0.69298,-1,-1.0,-1
43200,2020-07-07 12:00:00+00:00,0.69401,0.69401,0.69398,0.69399,-1,-1.0,-1,0.69402,0.69402,0.694,0.694,-1,-1.0,-1
46800,2020-07-07 13:00:00+00:00,0.69523,0.69523,0.69521,0.69522,-1,-1.0,-1,0.69526,0.69526,0.69524,0.69525,-1,-1.0,-1
50400,2020-07-07 14:00:00+00:00,0.69554,0.6956,0.69553,0.6956,-1,-1.0,-1,0.69556,0.69562,0.69556,0.69562,-1,-1.0,-1
54000,2020-07-07 15:00:00+00:00,0.69677,0.69684,0.69677,0.6968,-1,-1.0,-1,0.69679,0.69686,0.69679,0.69683,-1,-1.0,-1
57600,2020-07-07 16:00:00+00:00,0.69711,0.69713,0.69711,0.69713,-1,-1.0,-1,0.69713,0.69715,0.69713,0.69715,-1,-1.0,-1
61200,2020-07-07 17:00:00+00:00,0.6965,0.6965,0.6965,0.6965,-1,-1.0,-1,0.69652,0.69652,0.69652,0.69652,-1,-1.0,-1
64800,2020-07-07 18:00:00+00:00,0.69652,0.69652,0.69652,0.69652,-1,-1.0,-1,0.69654,0.69654,0.69654,0.69654,-1,-1.0,-1
68400,2020-07-07 19:00:00+00:00,0.69581,0.69581,0.6958,0.6958,-1,-1.0,-1,0.69584,0.69584,0.69582,0.69583,-1,-1.0,-1
72000,2020-07-07 20:00:00+00:00,0.694,0.69404,0.694,0.69401,-1,-1.0,-1,0.69401,0.69405,0.69401,0.69404,-1,-1.0,-1
78300,2020-07-07 22:00:00+00:00,0.6945,0.6945,0.6945,0.6945,-1,-1.0,-1,0.69455,0.69458,0.69454,0.69457,-1,-1.0,-1
81900,2020-07-07 23:00:00+00:00,0.69459,0.6946,0.69458,0.6946,-1,-1.0,-1,0.69466,0.69466,0.69464,0.69464,-1,-1.0,-1
0,2020-07-08 00:00:00+00:00,0.69419,0.6942,0.69419,0.6942,-1,-1.0,-1,0.69422,0.69422,0.69421,0.69421,-1,-1.0,-1
3600,2020-07-08 01:00:00+00:00,0.6935,0.69353,0.6935,0.69352,-1,-1.0,-1,0.69355,0.69356,0.69354,0.69354,-1,-1.0,-1
7200,2020-07-08 02:00:00+00:00,0.69361,0.69362,0.69361,0.69362,-1,-1.0,-1,0.69365,0.69366,0.69365,0.69366,-1,-1.0,-1
10800,2020-07-08 03:00:00+00:00,0.69453,0.69453,0.69453,0.69453,-1,-1.0,-1,0.69454,0.69454,0.69454,0.69454,-1,-1.0,-1
14400,2020-07-08 04:00:00+00:00,0.69422,0.69422,0.69422,0.69422,-1,-1.0,-1,0.69425,0.69425,0.69425,0.69425,-1,-1.0,-1
18000,2020-07-08 05:00:00+00:00,0.6939,0.69392,0.6939,0.69392,-1,-1.0,-1,0.69392,0.69395,0.69391,0.69395,-1,-1.0,-1
21600,2020-07-08 06:00:00+00:00,0.69421,0.69423,0.69416,0.69416,-1,-1.0,-1,0.69423,0.69424,0.69417,0.69417,-1,-1.0,-1
25200,2020-07-08 07:00:00+00:00,0.69354,0.69354,0.69353,0.69353,-1,-1.0,-1,0.69357,0.69357,0.69356,0.69356,-1,-1.0,-1
28800,2020-07-08 08:00:00+00:00,0.69475,0.69476,0.69474,0.69475,-1,-1.0,-1,0.69476,0.69478,0.69476,0.69477,-1,-1.0,-1
32400,2020-07-08 09:00:00+00:00,0.69393,0.69395,0.69391,0.69395,-1,-1.0,-1,0.69395,0.69397,0.69393,0.69397,-1,-1.0,-1
36000,2020-07-08 10:00:00+00:00,0.69371,0.69373,0.69367,0.69367,-1,-1.0,-1,0.69373,0.69374,0.6937,0.6937,-1,-1.0,-1
39600,2020-07-08 11:00:00+00:00,0.69443,0.69451,0.69443,0.69448,-1,-1.0,-1,0.69445,0.69453,0.69445,0.6945,-1,-1.0,-1
43200,2020-07-08 12:00:00+00:00,0.69523,0.69527,0.69523,0.69526,-1,-1.0,-1,0.69525,0.69529,0.69525,0.69529,-1,-1.0,-1
46800,2020-07-08 13:00:00+00:00,0.69475,0.69477,0.69472,0.69477,-1,-1.0,-1,0.69477,0.69478,0.69475,0.69478,-1,-1.0,-1
50400,2020-07-08 14:00:00+00:00,0.69684,0.69692,0.69684,0.69691,-1,-1.0,-1,0.69685,0.69694,0.69685,0.69692,-1,-1.0,-1
54000,2020-07-08 15:00:00+00:00,0.69672,0.69677,0.69672,0.69676,-1,-1.0,-1,0.69674,0.69678,0.69674,0.69677,-1,-1.0,-1
57600,2020-07-08 16:00:00+00:00,0.69665,0.69665,0.69665,0.69665,-1,-1.0,-1,0.69666,0.69668,0.69666,0.69667,-1,-1.0,-1
61200,2020-07-08 17:00:00+00:00,0.69743,0.69745,0.69743,0.69745,-1,-1.0,-1,0.69747,0.69748,0.69747,0.69748,-1,-1.0,-1
64800,2020-07-08 18:00:00+00:00,0.69763,0.69764,0.69763,0.69763,-1,-1.0,-1,0.69766,0.69767,0.69766,0.69767,-1,-1.0,-1
68400,2020-07-08 19:00:00+00:00,0.69812,0.69812,0.69804,0.69804,-1,-1.0,-1,0.69813,0.69813,0.69807,0.69808,-1,-1.0,-1
72000,2020-07-08 20:00:00+00:00,0.69816,0.6982,0.69816,0.69816,-1,-1.0,-1,0.6982,0.69821,0.69819,0.6982,-1,-1.0,-1
78300,2020-07-08 22:00:00+00:00,0.69801,0.69806,0.698,0.69803,-1,-1.0,-1,0.69819,0.69819,0.69814,0.69814,-1,-1.0,-1
81900,2020-07-08 23:00:00+00:00,0.69803,0.69807,0.69803,0.69804,-1,-1.0,-1,0.69811,0.69811,0.6981,0.6981,-1,-1.0,-1
0,2020-07-09 00:00:00+00:00,0.69856,0.69858,0.69856,0.69857,-1,-1.0,-1,0.69859,0.6986,0.69858,0.6986,-1,-1.0,-1
3600,2020-07-09 01:00:00+00:00,0.69781,0.69782,0.69781,0.69782,-1,-1.0,-1,0.69785,0.69785,0.69784,0.69785,-1,-1.0,-1
7200,2020-07-09 02:00:00+00:00,0.69772,0.69774,0.69771,0.69772,-1,-1.0,-1,0.69776,0.69777,0.69773,0.69773,-1,-1.0,-1
10800,2020-07-09 03:00:00+00:00,0.6976,0.69763,0.6976,0.6976,-1,-1.0,-1,0.69763,0.69765,0.69762,0.69764,-1,-1.0,-1
14400,2020-07-09 04:00:00+00:00,0.69868,0.69868,0.69861,0.69861,-1,-1.0,-1,0.69869,0.69869,0.69864,0.69864,-1,-1.0,-1
18000,2020-07-09 05:00:00+00:00,0.69907,0.69907,0.69896,0.69898,-1,-1.0,-1,0.69908,0.69909,0.69899,0.69899,-1,-1.0,-1
21600,2020-07-09 06:00:00+00:00,0.69857,0.69857,0.6985,0.6985,-1,-1.0,-1,0.69858,0.69858,0.69851,0.69851,-1,-1.0,-1
25200,2020-07-09 07:00:00+00:00,0.69887,0.69888,0.69885,0.69885,-1,-1.0,-1,0.69888,0.69889,0.69886,0.69886,-1,-1.0,-1
28800,2020-07-09 08:00:00+00:00,0.69906,0.69908,0.69906,0.69908,-1,-1.0,-1,0.69909,0.6991,0.69909,0.6991,-1,-1.0,-1
32400,2020-07-09 09:00:00+00:00,0.69845,0.69845,0.69844,0.69844,-1,-1.0,-1,0.69846,0.69846,0.69845,0.69845,-1,-1.0,-1
36000,2020-07-09 10:00:00+00:00,0.69866,0.69866,0.69866,0.69866,-1,-1.0,-1,0.69868,0.69868,0.69868,0.69868,-1,-1.0,-1
39600,2020-07-09 11:00:00+00:00,0.69767,0.6977,0.69765,0.69765,-1,-1.0,-1,0.6977,0.69771,0.69768,0.69769,-1,-1.0,-1
43200,2020-07-09 12:00:00+00:00,0.6984,0.69846,0.6984,0.69846,-1,-1.0,-1,0.69842,0.69847,0.69841,0.69847,-1,-1.0,-1
46800,2020-07-09 13:00:00+00:00,0.69874,0.69874,0.69869,0.6987,-1,-1.0,-1,0.69876,0.69876,0.6987,0.69871,-1,-1.0,-1
50400,2020-07-09 14:00:00+00:00,0.69867,0.69873,0.69867,0.69869,-1,-1.0,-1,0.6987,0.69876,0.6987,0.69872,-1,-1.0,-1
54000,2020-07-09 15:00:00+00:00,0.6963,0.6963,0.69608,0.69608,-1,-1.0,-1,0.69631,0.69631,0.69609,0.69609,-1,-1.0,-1
